OfficerID,CRID,Category,Allegation,Finding,Outcome,IncidentDate,Latitude,Longitude,Officer Gender,Officer Race,Officer Rank,Officer Age
17647,1076299,Use Of Force, Injury,Unknown,Unknown,2015,41.8016371,-87.6549146,M,White,Police Officer,53
15359,1076100,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.8017085,-87.6458628,M,White,Po/Field Trning Off,38
2030,1064164,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8018356,-87.7555555,M,White,Police Officer,46
15369,1064164,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8018356,-87.7555555,M,White,Police Officer,58
32208,1066315,Illegal Search,Improper Search Of Vehicle,Unfounded,No Action Taken,2013,41.8019305,-87.7589072,M,White,Po,40
12554,1066315,Illegal Search,Improper Search Of Vehicle,Unfounded,No Action Taken,2013,41.8019305,-87.7589072,M,White,Sergeant Of Police,60
2571,1076205,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.8020842,-87.6560378,M,Hispanic,Police Officer,41
26879,1086049,Use Of Force,Taser (Probe Discharge),Unfounded,Unknown,2016,41.8021943,-87.6214178,M,Black,Police Officer,51
29106,1061849,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2013,41.8022402,-87.721707,F,Black,Police Officer,57
20123,1073035,Use Of Force, No Injury,Unfounded,No Action Taken,2014,41.8028519,-87.661991,M,White,Police Officer,44
943,1083393,Use Of Force,Miscellaneous,No Affidavit,Unknown,2016,41.8032432,-87.6652024,M,White,Police Officer,41
4191,1063772,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8043379,-87.6030082,F,White,Police Officer,40
3619,1063772,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8043379,-87.6030082,M,Black,Police Officer,44
7216,1073685,Use Of Force, No Injury,Unknown,Unknown,2015,41.8044487,-87.6532921,M,White,Po Asgn Evid. Techni,43
262,1073685,Use Of Force, No Injury,Unknown,Unknown,2015,41.8044487,-87.6532921,M,Hispanic,Police Officer,43
24268,1061181,Use Of Force, Injury,No Affidavit,No Action Taken,2013,41.804574,-87.624078,F,Black,Police Officer,47
23633,1061181,Use Of Force, Injury,No Affidavit,No Action Taken,2013,41.804574,-87.624078,M,Black,Police Officer,61
806,1086734,Use Of Force,Take Down (Thrown To Ground),Exonerated,Unknown,2017,41.8046455,-87.6255022,M,Asian/Pacific,Police Officer,37
32044,1089145,Illegal Search,Search Of Premise Without Warrant,Sustained,Unknown,2018,41.8051382,-87.6153407,M,Black,Po,48
31925,1089145,Illegal Search,Search Of Premise Without Warrant,Not Sustained,Unknown,2018,41.8051382,-87.6153407,F,Black,Sergeant Of Police,57
7745,1083764,Use Of Force,Miscellaneous,No Affidavit,Unknown,2017,41.805255,-87.662088,M,White,Po/Field Trning Off,46
23073,1089404,Use Of Force,Miscellaneous,No Affidavit,Unknown,2018,41.8054599,-87.623863,M,Black,Police Officer,36
5531,1086071,Use Of Force, Injury,Sustained,Unknown,2017,41.8054883,-87.6783,M,White,Police Officer,48
16442,1086071,Use Of Force, Injury,Unfounded,Unknown,2017,41.8054883,-87.6783,M,White,Police Officer,31
25177,1086071,Use Of Force, Injury,Sustained,Unknown,2017,41.8054883,-87.6783,M,Hispanic,Police Officer,46
21973,1086071,Use Of Force, Injury,Sustained,Unknown,2017,41.8054883,-87.6783,M,White,Police Officer,29
23428,1064051,Illegal Search,Improper Search Of Vehicle,Unfounded,No Action Taken,2013,41.8054989,-87.7177121,M,Hispanic,Police Officer,43
25166,1064051,Illegal Search,Improper Search Of Vehicle,Unfounded,No Action Taken,2013,41.8054989,-87.7177121,M,Hispanic,Police Officer,45
31854,1075763,Use Of Force, No Injury,No Affidavit,No Action Taken,2015,41.8055083,-87.743598,F,Black,Po,44
1662,1070591,Illegal Search,Improper Search Of Person,Unknown,Unknown,2014,41.8058944,-87.6609451,M,Hispanic,Police Officer,58
30155,1070153,Use Of Force,Unnecessary Display Of Weapon / On Duty,No Affidavit,No Action Taken,2014,41.805977,-87.5856334,M,Black,Police Officer,50
30593,1069515,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2014,41.8060117,-87.6609837,M,White,Police Officer,51
14316,1069515,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2014,41.8060117,-87.6609837,M,White,Sergeant Of Police,45
9583,1062866,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.8060317,-87.6657997,M,Hispanic,Police Officer,56
3605,1071199,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.8060521,-87.590579,M,White,Police Officer,40
3763,1060862,Illegal Search,Improper Search Of Vehicle,Unfounded,No Action Taken,2013,41.8061142,-87.7140111,F,White,Police Officer,39
20125,1083925,Illegal Search,Improper Service Of Warrant,No Affidavit,Unknown,2017,41.8062482,-87.6941342,M,White,Lieutenant Of Police,47
15359,1064915,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.8065569,-87.657246,M,White,Po/Field Trning Off,38
21102,1064819,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8065569,-87.657246,M,White,Police Officer,40
15718,1064819,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8065569,-87.657246,M,White,Police Officer,39
11934,1064819,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8065569,-87.657246,M,White,Sergeant Of Police,65
29209,1069717,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.806771,-87.633658,M,White,Po As Detective,43
14110,1061697,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8068166,-87.7039403,M,White,Po Assgn Traff Spec,50
27021,1061968,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.8075106,-87.6424668,M,White,Police Officer,47
1084,1061968,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.8075106,-87.6424668,M,Black,Police Officer,59
31854,1059693,Use Of Force, Use Of Firearm / On Duty ,No Affidavit,No Action Taken,2013,41.8078801,-87.5919413,F,Black,Po,44
27226,1080579,Use Of Force, No Injury,Unknown,Unknown,2016,41.8078934,-87.7072934,M,White,Sergeant Of Police,47
22929,1059829,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.8082893,-87.6944233,M,White,Police Officer,37
32350,1059829,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.8082893,-87.6944233,M,White,Po,38
3383,1063382,Use Of Force,Unnecessary Physical Contact / Off Duty ,Not Sustained,No Action Taken,2013,41.808435,-87.602493,M,Black,Police Officer,56
23350,1075131,Use Of Force, Use Of Firearm / On Duty ,Not Sustained,No Action Taken,2015,41.8087508,-87.6724256,M,Asian/Pacific,Police Officer,38
181,1075217,Use Of Force, Injury,No Affidavit,No Action Taken,2015,41.8088884,-87.6713946,M,Hispanic,Police Officer,44
7818,1077933,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.8090072,-87.6071239,M,White,Sergeant Of Police,48
11822,1063213,Use Of Force, No Injury,Sustained,45 Day Suspension,2013,41.8090506,-87.6186794,M,Black,Police Officer,57
32279,1085869,Use Of Force,Unnecessary Physical Contact / On Duty ,Unfounded,Unknown,2017,41.8091041,-87.6214532,M,Hispanic,Po,45
19396,1071379,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2014,41.8091378,-87.6200738,M,White,Police Officer,55
12518,1071379,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2014,41.8091378,-87.6200738,M,Hispanic,Sergeant Of Police,40
30598,1060038,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.8093167,-87.6127879,M,Black,Police Officer,60
8153,1070567,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.8094039,-87.7433076,M,White,Po As Detective,44
14900,1079566,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2016,41.8096939,-87.6168664,M,White,Po As Detective,33
16660,1087295,Use Of Force,Push/Pull/Grab,Unfounded,Unknown,2017,41.8097915,-87.609651,M,Black,Po/Field Trning Off,58
30757,1077924,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.8099044,-87.616026,M,Black,Police Officer,47
20547,1077924,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.8099044,-87.616026,M,White,Police Officer,47
22467,1077924,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.8099044,-87.616026,M,White,Police Officer,53
11606,1077924,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.8099044,-87.616026,F,White,Police Officer,35
26867,1077924,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.8099044,-87.616026,M,White,Police Officer,39
31077,1060543,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8099805,-87.7015897,M,White,Police Officer,37
5925,1060543,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8099805,-87.7015897,M,White,Police Officer,40
24468,1061826,Use Of Force, Use Of Firearm / Off Duty ,Unknown,Unknown,2013,41.8110302,-87.6677357,M,Hispanic,Police Officer,55
20481,1060647,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.811041,-87.613945,M,White,Police Officer,42
15883,1060647,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.811041,-87.613945,M,Asian/Pacific,Police Officer,49
32406,1066189,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.8110634,-87.6245116,M,Black,Po,48
17654,1066189,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.8110634,-87.6245116,M,White,Police Officer,33
10432,1070056,Use Of Force, No Injury,Not Sustained,No Action Taken,2014,41.8111899,-87.6068929,M,White,Police Officer,39
32126,1071619,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.811405,-87.749717,M,White,Po,46
32365,1059622,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2013,41.8115538,-87.6047904,M,White,Po,40
32178,1059622,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2013,41.8115538,-87.6047904,M,White,Po,41
25166,1083254,Use Of Force, No Injury,No Affidavit,Unknown,2016,41.8121932,-87.6883708,M,Hispanic,Police Officer,45
8628,1083254,Use Of Force, No Injury,No Affidavit,Unknown,2016,41.8121932,-87.6883708,M,White,Police Officer,49
18384,1083254,Use Of Force, No Injury,No Affidavit,Unknown,2016,41.8121932,-87.6883708,F,White,Police Officer,48
26387,1083254,Use Of Force, No Injury,No Affidavit,Unknown,2016,41.8121932,-87.6883708,F,Hispanic,Police Officer,39
10893,1063415,Use Of Force,Closed Hand Strike (Punch),Not Sustained,Unknown,2013,41.8122709,-87.6460176,F,Hispanic,Police Officer,44
883,1063415,Use Of Force,Closed Hand Strike (Punch),Not Sustained,Unknown,2013,41.8122709,-87.6460176,M,Hispanic,Police Officer,37
10894,1063415,Use Of Force,Closed Hand Strike (Punch),Not Sustained,Unknown,2013,41.8122709,-87.6460176,M,White,Police Officer,52
32233,1084565,Illegal Search,Miscellaneous,Unknown,Unknown,2017,41.8125751,-87.6419903,M,White,Sergeant Of Police,49
14556,1082596,Use Of Force,Miscellaneous,No Affidavit,Unknown,2016,41.812748,-87.6855501,M,Asian/Pacific,Police Officer,37
23708,1082596,Use Of Force,Miscellaneous,No Affidavit,Unknown,2016,41.812748,-87.6855501,F,Hispanic,Police Officer,52
5075,1069193,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2014,41.8129628,-87.6182621,M,White,Sergeant Of Police,55
29209,1068191,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.813102,-87.633785,M,White,Po As Detective,43
31947,1068191,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.813102,-87.633785,F,Black,Po,41
20057,1075756,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2015,41.813146,-87.703837,F,White,Police Officer,40
262,1075756,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2015,41.813146,-87.703837,M,Hispanic,Police Officer,43
25191,1085002,Illegal Search,Improper Search Of Person,No Affidavit,Unknown,2017,41.8134648,-87.6343511,M,Hispanic,Police Officer,39
32237,1065367,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.8137317,-87.6931345,M,Hispanic,Po,51
11854,1065367,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.8137317,-87.6931345,M,White,Sergeant Of Police,54
31914,1065367,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.8137317,-87.6931345,M,White,Lieutenant Of Police,65
10877,1067373,Illegal Search,Improper Search Of Person,Not Sustained,No Action Taken,2014,41.8138791,-87.6027457,F,Black,Police Officer,61
27439,1074367,Use Of Force,Unnecessary Display Of Weapon / Off Duty,Unknown,Unknown,2014,41.8140984,-87.6885249,M,Hispanic,Police Officer,54
3565,1081968,Use Of Force, Injury,Unfounded,Unknown,2015,41.8142199,-87.7411438,M,Hispanic,Police Officer,38
28773,1067412,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.8144055,-87.6085528,M,Hispanic,Po/Field Trning Off,40
8281,1059786,Use Of Force, Injury,Unknown,Unknown,2013,41.814478,-87.6326547,M,White,Police Officer,50
11010,1059786,Use Of Force, Injury,Unknown,Unknown,2013,41.814478,-87.6326547,M,White,Police Officer,45
10566,1086731,Use Of Force,Choked,Exonerated,Unknown,2017,41.8149104,-87.6694952,M,Hispanic,Police Officer,25
13415,1086731,Use Of Force,Choked,Unfounded,Unknown,2017,41.8149104,-87.6694952,M,White,Lieutenant Of Police,54
27386,1083909,Use Of Force,Civil Suits ,Unknown,Unknown,2016,41.8151037,-87.6044835,F,Black,Po/Field Trning Off,44
7537,1077370,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.81525,-87.6058077,M,Black,Police Officer,47
12806,1077370,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.81525,-87.6058077,M,Black,Police Officer,51
10097,1080158,Use Of Force,Miscellaneous,Sustained,25 Day Suspension,2016,41.8154075,-87.6171901,F,Black,Police Officer,62
12001,1081167,Use Of Force,Unnecessary Display Of Weapon / On Duty,Not Sustained,Unknown,2016,41.815431,-87.7005333,M,White,Police Officer,35
5763,1074825,Use Of Force,Injury,Not Sustained,5 Day Suspension,2015,41.8155013,-87.6193355,M,Black,Sergeant Of Police,60
1603,1074825,Use Of Force,Injury,Sustained,Unknown,2015,41.8155013,-87.6193355,M,Black,Police Officer,31
16299,1074825,Use Of Force,Injury,Sustained,15 Day Suspension,2015,41.8155013,-87.6193355,F,White,Sergeant Of Police,50
21400,1071407,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.8155704,-87.6849917,M,White,Police Officer,41
20057,1071407,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.8155704,-87.6849917,F,White,Police Officer,40
23132,1071407,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.8155704,-87.6849917,M,White,Police Officer,42
2140,1080116,Use Of Force,Miscellaneous,No Affidavit,Unknown,2016,41.8155704,-87.6849917,M,Asian/Pacific,Po/Field Trning Off,36
29115,1076267,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.8156263,-87.6944733,M,White,Sergeant Of Police,48
20057,1076267,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.8156263,-87.6944733,F,White,Police Officer,40
14442,1063793,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8161423,-87.6314788,M,White,Police Officer,41
3605,1063793,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8161423,-87.6314788,M,White,Police Officer,40
25700,1070022,Illegal Search,Improper Search Of Person,Not Sustained,No Action Taken,2014,41.8162341,-87.6265048,M,White,Sergeant Of Police,43
32302,1070022,Illegal Search,Improper Search Of Person,Not Sustained,No Action Taken,2014,41.8162341,-87.6265048,M,White,Po,44
23148,1069274,Use Of Force,Unnecessary Physical Contact / Off Duty ,Not Sustained,No Action Taken,2014,41.8162341,-87.6265048,M,Black,Police Officer,48
24146,1068318,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.8163578,-87.6358325,M,Hispanic,Police Officer,44
25177,1063145,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.816391,-87.6947148,M,Hispanic,Police Officer,46
28441,1063145,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.816391,-87.6947148,M,White,Police Officer,43
30061,1061046,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.816605,-87.6183427,M,Black,Police Officer,56
20242,1064299,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2013,41.8167159,-87.6104091,M,Black,Police Officer,51
5440,1067052,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2014,41.8169529,-87.6105768,F,Hispanic,Police Officer,39
18516,1067052,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2014,41.8169529,-87.6105768,F,White,Police Officer,37
13807,1086015,Use Of Force,Unnecessary Display Of Weapon / On Duty,No Affidavit,Unknown,2017,41.817417,-87.61077,M,Black,Police Officer,51
16181,1060620,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.817476,-87.607105,F,Black,Police Officer,50
579,1060620,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.817476,-87.607105,M,Black,Police Officer,55
27651,1072579,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2014,41.8175918,-87.6663931,F,White,Sergeant Of Police,62
21448,1072579,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2014,41.8175918,-87.6663931,M,Hispanic,Police Officer,52
23244,1072579,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2014,41.8175918,-87.6663931,M,White,Police Officer,51
20450,1067435,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.8179884,-87.608108,M,Black,Police Officer,43
